year;name_municipallity;salaries;ext_time;sub_all;rent_bcl;rent_mef;publicity;activities;main_bcl;main_roads;main_other;cap_me;cap_trans;cap_build;cap_roads;cap_install;pe_land;pe_build
2007;MUNICIPALIDAD DE SAN JOSE;6299762507,57;384893710,53;116037632,13;202439101,13;256354103,54;67872678,48;14189285,23;66581113,68;11108316,38;;158620305,65;84236451,04;191456377,02;14516532,53;22259810,62;2194100,00;0,00
2007;MUNICIPALIDAD DE SAN MATEO;46010737,47;1212968,56;2269000,00;0,00;1365000,00;239877,20;0,00;0,00;0,00;0,00;0,00;22035762,00;0,00;16255010,00;0,00;0,00;
2007;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;114058600,98;9516702,40;7884625,50;;17691775,26;3163910,00;2926751,20;798426,20;279500,00;199500,00;;;;;;5800000,00;
2007;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;145000789,34;7501109,49;13882952,85;250630,00;92000,00;1055659,00;3170616,00;2521228,00;0,00;1064242,47;11193070,00;;0,00;47248424,00;0,00;0,00;
2007;MUNICIPALIDAD DE SAN RAMON;256026137,85;1585788,87;17916749,00;;9689500,00;1915775,00;2321761,56;445330,00;;;0,00;14800000,00;;;;;
2007;MUNICIPALIDAD DE SANTA ANA;387607602,83;19972137,11;13990825,50;6390617,78;78198219,75;9702541,00;2380389,21;18014783,01;6593000,00;480000,00;;36602331,89;49250755,17;714267492,75;23125913,36;0,00;
2007;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;125979695,81;604426,10;12387060,00;;420000,00;;;;;;;40882600,00;;;;0,00;
2007;MUNICIPALIDAD DE SANTA CRUZ;314935775,75;33200648,84;46026799,79;;201557278,45;6359732,00;1727900,00;13374455,91;9858823,13;505231,93;29519754,50;204177196,44;6634421,00;301924032,05;13849108,00;0,00;
2007;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;253846218,51;11576910,21;22714268,40;;32654109,50;;9032626,26;1052471,45;1610000,00;740000,00;394580,99;0,00;19784032,00;22918000,00;24515600,00;0,00;
2007;MUNICIPALIDAD DE SARAPIQUI;117256241,69;20287336,51;22053724,00;;68444892,35;2189164,00;14933384,89;28844696,45;27529100,00;10393966,00;;82436000,00;22911748,00;1869204,02;35686377,36;0,00;
2007;MUNICIPALIDAD DE SARCHI;87738678,56;1616875,77;4867236,00;;5297600,00;0,00;77150,00;;;;511082,56;;;;;10903948,04;
2007;MUNICIPALIDAD DE SIQUIRRES;172908203,00;8592043,00;15823687,00;1998000,00;14975000,00;1589652,50;6497097,00;489900,00;;;973968,00;0,00;33183151,00;74861173,82;3369212,14;0,00;
2007;MUNICIPALIDAD DE TALAMANCA;112978575,27;22512726,06;10646175,00;960000,00;43425034,00;200000,00;;350000,00;;;186801072,30;73944160,00;10652000,00;30405000,00;10504000,00;;
2007;MUNICIPALIDAD DE TARRAZU;52641206,06;0,00;5865000,00;;18467998,70;611430,00;23000,00;;0,00;34862,00;;;;39837542,26;;0,00;
2007;MUNICIPALIDAD DE TIBAS;366085377,83;3155876,35;20983510,00;210000,00;85238457,57;3238600,00;2969594,32;3786786,30;0,00;1288102,30;420006,17;20096349,50;2352042,20;153275954,30;;;
2007;MUNICIPALIDAD DE TILARAN;120828516,71;2763896,50;14215923,00;;66074740,32;136000,00;1124321,05;1076605,00;3107152,35;513350,00;529290,00;;3969600,00;22089933,70;8090389,20;0,00;
2007;MUNICIPALIDAD DE TURRIALBA;264947939,46;22694724,33;20657533,15;240000,00;40254568,30;4765904,00;7362597,30;5329546,00;7799508,51;914470,80;4498300,10;86008831,00;;;;0,00;
2007;MUNICIPALIDAD DE TURRUBARES;26787860,17;266156,00;2604000,00;;;0,00;;165000,00;0,00;0,00;;;0,00;0,00;723142,33;0,00;
2007;MUNICIPALIDAD DE UPALA;96386988,29;;11430703,00;1200000,00;18118750,00;344844,00;83802,00;143975,00;;;0,00;;;136953295,00;;0,00;
2007;MUNICIPALIDAD DE VASQUEZ DE CORONADO;389383326,58;6337350,37;17636120,25;2193297,10;1870000,00;1246200,00;577690,00;;0,00;;41373397,71;20888260,00;0,00;150650789,30;0,00;0,00;
2007;MUNICIPALIDAD DE ZARCERO;53829043,46;4278207,00;2677600,00;;3412305,85;971220,00;;1763939,00;0,00;627700,00;86532182,00;;0,00;17463600,00;;0,00;
2008;MUNICIPALIDAD DE ABANGARES;123294683,39;980111,80;8930256,50;;112249288,00;2129520,00;13146438,40;;;520000,00;655750,00;392000,00;23002900,00;3937000,00;4261400,00;0,00;
2008;MUNICIPALIDAD DE ACOSTA;75472676,60;8903539,10;5988000,00;;;;358340,00;0,00;;;205860,00;1200000,00;5919343,00;37466840,00;13453102,00;0,00;
2008;MUNICIPALIDAD DE ALAJUELA;1285717724,96;22858227,06;194892316,37;0,00;105051700,00;34720434,86;102333476,21;14258381,34;;2285187,67;27307720,00;75348832,60;59559859,63;171850827,20;515155739,70;74227324,00;
2008;MUNICIPALIDAD DE ALAJUELITA;206599557,50;1798624,46;12173760,00;;27028780,40;446870,00;722093,99;259784,63;0,00;;;87744453,27;17058500,00;168273212,04;;;
2008;MUNICIPALIDAD DE ALVARADO DE PACAYAS;59567690,55;99601,20;2582400,00;;8665000,00;600000,00;0,00;;0,00;;28242,00;0,00;;;;0,00;
2008;MUNICIPALIDAD DE ASERRI;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;;0,00;0,00;;;0,00;0,00;
2008;MUNICIPALIDAD DE ATENAS;62874889,21;;5252915,00;;6848250,00;186220,00;1162835,00;194395,00;;0,00;0,00;0,00;;;;0,00;
2008;MUNICIPALIDAD DE BAGACES;119420706,26;20050070,15;13173111,60;;80471330,99;938000,00;7333957,07;3738047,00;2024500,00;628000,00;3674283,70;93668784,00;;65184313,00;;5000000,00;
2008;MUNICIPALIDAD DE BARVA;136028183,96;6222210,31;13696776,00;;45000,00;480235,00;;635000,00;;0,00;157622411,23;27168899,00;;0,00;0,00;;
2008;MUNICIPALIDAD DE BELEN;409518292,10;25923769,97;23715345,24;13228494,46;26845294,40;13322051,55;48997349,86;30836292,93;12404715,00;0,00;11502023,06;20041810,20;97489639,16;182557430,68;24900216,32;286971130,00;
2008;MUNICIPALIDAD DE BUENOS AIRES;58586780,90;256307,81;6460232,34;;12525100,00;379600,00;0,00;8930635,60;;3752500,00;28106,00;15495589,75;0,00;188292267,56;3152352,00;0,00;
2008;MUNICIPALIDAD DE CARRILLO GUANACASTE;291122842,87;18187171,57;22284990,00;7275120,00;216651893,72;9441333,63;6217075,00;11340801,00;500000,00;9711000,00;300348396,69;133285298,72;49631349,59;273987971,58;59476675,80;52800000,00;
2008;MUNICIPALIDAD DE CARTAGO;1337961818,93;44471103,80;97898735,15;600000,00;44672660,00;11780760,00;17903921,00;62117028,57;44271308,00;33372420,80;13815736,15;406543170,48;433101146,16;402824745,30;458350184,45;;
2008;MUNICIPALIDAD DE CAÑAS;184604879,08;29627794,50;11808000,00;;121920222,00;;7091010,10;6772685,85;14187551,00;898000,00;49199175,75;0,00;1767000,00;0,00;6153821,00;;
2008;MUNICIPALIDAD DE CORREDORES;181419687,86;24851349,54;10692000,00;0,00;78001015,20;2017658,00;446708,00;85000,00;;;357067219,92;56240000,00;0,00;47939180,31;0,00;0,00;
2008;MUNICIPALIDAD DE COTO BRUS;101946444,16;1125111,39;5555910,00;0,00;77013200,00;450000,00;;49922,00;;;624091908,77;2090385,00;;187056000,00;3499000,00;0,00;
2008;MUNICIPALIDAD DE CURRIDABAT;560339859,68;25065898,85;28580299,00;4998000,00;22173814,00;11277710,00;7013830,00;544952,30;0,00;;9410429,91;;60600000,00;268271538,18;33987750,00;239099200,00;
2008;MUNICIPALIDAD DE DESAMPARADOS;968690310,42;55105398,24;78475642,39;;86459822,60;3043356,74;9540086,07;49315952,20;33014436,02;4998420,99;122760000,00;2017500,00;47219795,29;0,00;9214005,00;5000000,00;
2008;MUNICIPALIDAD DE DOTA;28045209,48;;2890200,00;;;;;206406,74;;43000,00;46073279,03;;10701683,07;130858783,84;1076353,24;;
2008;MUNICIPALIDAD DE EL GUARCO;136415566,01;11974644,35;13070246,40;;29979125,00;1888500,00;2562600,00;15000,00;0,00;;0,00;122886540,00;10354683,00;3081250,00;0,00;0,00;
2008;MUNICIPALIDAD DE ESCAZU;705172533,72;36606488,21;47905394,60;56353116,79;97440193,43;15007873,76;3146214,93;3715256,00;;255770,00;57335862,84;189822098,00;92532400,00;449760258,62;33499800,00;316242750,00;
2008;MUNICIPALIDAD DE ESPARZA;209584253,50;9537633,90;16737382,84;;10145566,90;0,00;3280139,77;10639553,00;;;13493650,10;42976183,89;0,00;351154890,02;0,00;0,00;
2008;MUNICIPALIDAD DE FLORES;128557809,60;4587099,09;9601947,83;4000000,00;7040920,00;2466420,00;2230800,00;477223,17;107357113,58;1887846,87;44946128,28;10971241,25;10268321,45;35380169,65;50541305,00;;
2008;MUNICIPALIDAD DE GARABITO;420294620,29;25005648,87;16010784,00;23296670,13;566737113,49;47495409,29;23879090,70;80941017,23;222330002,35;;329507767,45;181470738,00;89949998,70;263801094,84;23600000,00;0,00;0,00
2008;MUNICIPALIDAD DE GOICOECHEA;748546123,45;9905356,54;52454097,99;0,00;52551900,00;12349706,31;2523360,00;84418738,28;30612745,65;49926742,30;152577098,15;5652500,00;42643718,98;0,00;86020824,78;;
2008;MUNICIPALIDAD DE GOLFITO;197346754,89;31219668,09;7196250,00;0,00;261560848,96;547360,00;13899883,07;999551,00;;377000,00;296854098,69;11253525,00;157229472,41;899445846,02;14400000,00;29723000,00;
2008;MUNICIPALIDAD DE GRECIA;340519929,59;5612834,81;32743697,11;6164400,00;42587177,00;2989820,00;5439520,91;2579500,00;;6479153,10;;194134815,00;57118000,00;213620712,00;83670197,85;0,00;
2008;MUNICIPALIDAD DE GUACIMO;120299065,95;4897945,55;10027499,00;3925000,00;14442500,00;1310000,00;172000,00;6292484,81;;0,00;36525221,01;79864823,92;57633194,00;6580651,00;0,00;0,00;
2008;MUNICIPALIDAD DE GUATUSO;38503325,00;2056088,50;3805200,00;720000,00;138311106,62;900420,00;;;;;0,00;;0,00;24943237,00;;0,00;
2008;MUNICIPALIDAD DE HEREDIA;1093768563,28;35562815,04;65150921,60;;5549490,00;6333814,00;19642675,20;4643970,64;0,00;0,00;215751470,00;74347843,60;151269226,60;1092093436,01;17493018,00;50000000,00;
2008;MUNICIPALIDAD DE HOJANCHA;84253203,00;1034748,00;7770543,00;400000,00;69220356,00;1100390,00;13369276,80;7111957,48;;1142250,00;2449142,63;11674912,50;0,00;;;0,00;
2008;MUNICIPALIDAD DE JIMENEZ;48717287,90;1388537,00;2779900,00;0,00;99941550,00;393800,00;310000,00;5690066,34;35990000,00;6604200,00;135477240,37;48025200,00;9232815,00;;;;
2008;MUNICIPALIDAD DE LA CRUZ GUANACASTE;115769358,02;10636138,15;7844371,50;;9935000,00;1635152,00;314500,00;874985,00;93152826,00;;2648851,00;96272454,00;0,00;305565143,00;27121990,00;10444400,00;
2008;MUNICIPALIDAD DE LA UNION;427519348,33;34154540,64;55958368,60;;84121765,04;4926776,00;125000,00;2477384,95;0,00;;2471434,20;69082848,30;18000000,00;267097130,32;41770439,89;;
2008;MUNICIPALIDAD DE LEON CORTES;10619793,65;0,00;438600,00;;0,00;;;;0,00;;;0,00;212766,53;0,00;210950,00;0,00;
2008;MUNICIPALIDAD DE LIBERIA;456528712,38;36495007,50;20294990,40;;47316586,50;8477610,95;3197653,00;6881879,00;0,00;;444737536,10;9975000,00;55281651,54;75205309,95;25650900,00;0,00;
2008;MUNICIPALIDAD DE LIMON;554854903,88;21826589,54;31909561,48;1188200,00;48111962,05;16649868,00;11498042,05;12392924,25;81536912,00;6940616,00;37652185,22;101196469,70;0,00;;0,00;7350000,00;
2008;MUNICIPALIDAD DE LOS CHILES;34893725,93;1405171,20;8094920,00;;65428417,36;450000,00;;725000,00;;0,00;0,00;11550000,00;0,00;85062425,98;;4585999,99;
2008;MUNICIPALIDAD DE MATINA;159004451,07;4991516,66;13594720,35;1500000,00;32538680,00;4904100,00;11158954,70;5713000,00;;;216948330,00;31376700,00;7000000,00;155426049,46;6192000,00;0,00;
2008;MUNICIPALIDAD DE MONTES DE OCA;675036911,42;2953423,85;26085817,21;;51550000,00;528135,00;263233,05;7991658,00;;0,00;712200,00;139335000,00;3515000,00;150212860,00;74257844,75;;
2008;MUNICIPALIDAD DE MONTES DE ORO;101065795,15;8487228,52;8113872,50;;47188059,99;565000,00;4309558,48;2262447,00;12702982,45;4631000,00;214075182,00;;6133331,00;20000000,00;27694425,00;0,00;
2008;MUNICIPALIDAD DE MORA;143737311,83;0,00;10500000,00;11450250,00;8604300,00;699500,00;4426000,00;1062000,00;;;1534275,00;1649487,00;61097500,00;4000000,00;6969406,20;14000000,00;0,00
2008;MUNICIPALIDAD DE MORAVIA;468093743,21;3727083,06;23224883,32;1060000,00;38723000,00;0,00;1659915,00;195000,00;;;25126909,50;83036325,00;0,00;43417000,00;24756343,88;0,00;
2008;MUNICIPALIDAD DE NANDAYURE;105902118,38;11043918,28;9202498,00;;27777300,00;1182875,00;7236498,90;;;;42102935,00;123361704,30;;0,00;16283368,62;0,00;
2008;MUNICIPALIDAD DE NARANJO;170541501,44;3996076,09;12171150,00;;38727934,80;909810,00;3810212,32;9859190,00;2849154,00;1960000,00;240100,00;9800000,00;0,00;;2131360,00;0,00;
2008;MUNICIPALIDAD DE NICOYA;256415724,71;2681783,50;29133473,60;;93370111,00;1890805,00;31453881,69;12586769,72;0,00;0,00;15951137,03;16966817,20;215000,00;382945620,21;3000000,00;0,00;
2008;MUNICIPALIDAD DE OREAMUNO;208202166,73;8627746,26;21005834,00;0,00;37171014,50;0,00;762874,70;30000,00;;349000,00;0,00;34501606,56;;0,00;0,00;0,00;
2008;MUNICIPALIDAD DE OROTINA;194160893,09;2849329,23;10648200,00;;7261000,00;1983270,00;12496712,00;95283,96;;297000,00;172740055,50;;57380000,00;199626497,56;9100000,00;0,00;
2008;MUNICIPALIDAD DE OSA;206536214,14;6364084,48;9067050,00;;35849200,00;238060,00;2364245,00;11116465,00;;1889140,00;180048161,50;34211744,75;101524229,00;469140599,95;;67958670,00;
2008;MUNICIPALIDAD DE PALMARES;116806772,03;1240069,98;13565619,31;0,00;11747000,00;1496000,00;2170287,37;7893054,38;204615438,89;72286,46;235315,93;10735595,00;;45799999,67;21436906,00;0,00;
2008;MUNICIPALIDAD DE PARAISO;272687617,72;6718732,14;24357120,00;;13605734,00;0,00;9142183,66;950000,00;;;0,00;;4225000,00;3424999,20;0,00;0,00;
2008;MUNICIPALIDAD DE PARRITA;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;
2008;MUNICIPALIDAD DE PEREZ ZELEDON;610744173,14;46352642,81;29214990,60;4833280,00;169346758,00;1801770,00;48910915,59;4004570,00;;0,00;656127479,79;101320590,00;78000,00;;;0,00;
2008;MUNICIPALIDAD DE POAS;135958605,72;3134853,00;14199034,00;;15428500,00;342095,00;2208551,00;;;;2933222,00;38024998,40;;6946933,00;;0,00;
2008;MUNICIPALIDAD DE POCOCI;465393274,15;81577732,83;48569686,72;3102000,00;107452699,97;7434999,50;15901563,05;19000,00;;8840092,00;191074490,00;7492500,00;11700000,00;0,00;0,00;2000000,00;
2008;MUNICIPALIDAD DE PUNTARENAS;745561276,69;69176137,06;50422072,32;;134249360,50;2563150,00;13778372,63;30000,00;0,00;0,00;3747525,30;11075724,00;45383402,75;58175000,00;;0,00;
2008;MUNICIPALIDAD DE PURISCAL;115227647,41;3915184,68;8406704,50;872487,00;134033213,00;280000,00;2221850,00;80065,00;;;970627,50;68418750,00;0,00;0,00;0,00;;
2008;MUNICIPALIDAD DE QUEPOS;237432789,26;7475019,51;19030798,95;;11865325,80;2598156,50;2840373,00;;;21000,00;1000000,00;115859222,47;150113819,32;237739944,24;46986296,61;22000000,00;
2008;MUNICIPALIDAD DE SAN CARLOS;626201925,98;41076801,10;63749885,76;;299159820,07;11246239,92;23675126,60;8929233,52;8629000,00;14076097,95;282945987,90;47969979,58;326258644,02;1206191565,40;41202914,59;54392876,63;
2008;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;134538199,04;5096662,00;17608335,00;;21067908,40;171519,00;1429905,00;2500,00;3389079,90;;48870927,00;;31183470,00;72308394,32;30100000,00;0,00;
2008;MUNICIPALIDAD DE SAN JOSE;7076818764,68;509106573,47;141086088,40;205809345,43;436643574,88;52778910,45;23555454,00;70717824,54;6322422,10;2436700,00;1379230079,32;176818891,58;117650455,27;22225000,00;29747581,23;15165900,00;
2008;MUNICIPALIDAD DE SAN MATEO;68753947,51;2877852,94;4686500,00;;26604080,15;0,00;666515,00;3277000,00;;;;975000,00;42517481,00;25202202,50;1139190,00;0,00;
2008;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;137067072,39;7045699,02;7904753,59;;21848500,00;3121520,00;5104044,75;1145232,26;4895000,00;5120884,80;;12610000,00;;;;;
2008;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;176601258,01;9247793,42;17143267,30;250630,25;11665839,00;1461000,00;4467235,00;2929192,00;14081074,00;2755203,00;;11467905,00;8810279,00;86185019,00;;0,00;
2008;MUNICIPALIDAD DE SAN RAMON;355797837,98;10290363,19;25559325,30;0,00;137096168,00;1619820,00;6346466,80;24028981,68;14819238,73;;697842444,00;176697670,00;0,00;;1342000,00;12663352,00;
2008;MUNICIPALIDAD DE SANTA ANA;605180699,39;19886144,28;17059350,00;20192568,00;133007990,56;12715618,28;1096718,75;30570209,19;2728000,00;;;44060194,02;156270630,92;694312183,57;2432796,01;;
2008;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;147623224,11;1006362,49;15020281,00;;2560000,00;;10300,00;;;;;;;;;0,00;
2008;MUNICIPALIDAD DE SANTA CRUZ;523597644,16;85512222,49;55883380,61;3275000,00;306751429,45;10254592,50;558999,99;7303532,06;19886000,00;461947,00;0,00;25698322,50;26418795,20;597863496,28;138208450,00;175000000,00;
2008;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;287364850,19;23077007,94;26609472,00;;47992175,00;;15281938,62;2178126,20;;130000,00;0,00;116931774,00;2550000,00;129841985,00;106471054,10;0,00;
2008;MUNICIPALIDAD DE SARAPIQUI;148411272,01;24940844,59;25558860,00;;52460989,20;4700805,10;17951054,80;32957608,20;50155985,06;0,00;334620,00;466134920,00;198815655,67;97280639,49;10522617,58;50000000,00;
2008;MUNICIPALIDAD DE SARCHI;104741001,40;3033520,81;5174166,00;;11829000,00;25000,00;357150,00;550000,00;;;38833825,50;2300000,00;0,00;;0,00;5628418,72;
2008;MUNICIPALIDAD DE SIQUIRRES;261339620,00;8412809,09;17345356,00;1000000,00;84486800,00;3222270,00;3146935,80;173600,00;;;5107501,00;12895870,00;16887343,41;465050445,90;6852190,00;0,00;111982829,65
2008;MUNICIPALIDAD DE TALAMANCA;179007207,23;18302181,60;10811250,00;1965000,00;56487702,30;1683000,00;1894320,00;;1500000,00;;76768900,00;154999999,90;112158924,40;163809890,20;4569087,10;;
2008;MUNICIPALIDAD DE TARRAZU;67148133,60;0,00;5865000,00;0,00;46324600,04;149820,00;1412519,11;;;;;;0,00;203055501,34;;0,00;
2008;MUNICIPALIDAD DE TIBAS;149030500,36;1313477,30;7183636,00;;17163171,20;452800,00;1986740,00;;;;0,00;0,00;;;;;
2008;MUNICIPALIDAD DE TILARAN;144040262,57;5716686,00;16552821,00;748500,00;56703995,00;1141000,00;3559196,55;2983138,60;4483500,00;3428100,00;300301747,30;9038628,00;44103760,80;0,00;11580000,00;0,00;
2008;MUNICIPALIDAD DE TURRIALBA;399708861,84;16163879,54;26648737,50;0,00;28459369,25;8716625,00;16435085,85;662000,00;2150000,00;8000,00;212679769,00;26141720,00;930000,00;35044600,00;9000000,00;160000,00;
2008;MUNICIPALIDAD DE TURRUBARES;30039013,00;396728,70;2546000,00;;0,00;677383,00;298777,95;1562609,25;1283441,00;1830000,00;32494250,00;;8791524,10;1998120,00;4944584,38;0,00;
2008;MUNICIPALIDAD DE UPALA;131244009,43;;15453824,00;1732656,00;15150000,00;3620995,70;212102,00;797200,00;;1250000,00;111931875,00;0,00;;424592740,20;;0,00;
2008;MUNICIPALIDAD DE VASQUEZ DE CORONADO;450974803,58;7483518,38;17988433,20;2096961,62;7673750,00;994500,00;0,00;77000,00;0,00;;367256,60;17879272,00;2600000,00;46528585,00;3892200,00;0,00;
2008;MUNICIPALIDAD DE ZARCERO;72260900,25;6658572,50;3059377,00;;17742115,00;949767,37;;1196006,40;850000,00;1144500,00;89924563,50;;25843242,00;;;2300000,00;
2009;MUNICIPALIDAD DE ABANGARES;131837108,67;1518430,20;10385850,00;1439000,00;209585465,24;3391210,00;28893006,64;4728300,00;;;34542740,88;87332584,50;25100000,00;0,00;0,00;74151863,60;
2009;MUNICIPALIDAD DE ACOSTA;81592925,44;7194170,85;4794000,00;;;;349745,00;25000,00;;;;685000,00;21914493,30;17162753,00;8453485,00;0,00;
2009;MUNICIPALIDAD DE ALAJUELA;1615023733,97;54036813,22;214423281,21;242786324,00;44818000,00;17842013,08;48190233,15;55746417,95;;32406599,75;279969927,24;108667640,62;143376084,00;828408540,19;498431701,80;142411207,07;
2009;MUNICIPALIDAD DE ALAJUELITA;224593954,36;2246992,87;14250816,00;;19545500,00;196910,00;1951056,95;2487340,20;10000000,00;;;77777664,00;0,00;341758595,20;;0,00;
2009;MUNICIPALIDAD DE ALVARADO DE PACAYAS;76810558,20;1168677,25;2328000,00;135000,00;10695000,00;0,00;;25000,00;0,00;;38330847,52;37248057,00;;;;0,00;
2009;MUNICIPALIDAD DE ASERRI;234168981,14;25157151,12;20548902,40;;15473204,84;1254100,00;13886264,30;5171205,00;;;;0,00;;;408630,57;3985894,00;
2009;MUNICIPALIDAD DE ATENAS;168451262,73;;13333775,88;725500,00;4634500,00;561825,50;8229612,00;2994400,00;15000,00;300000,00;1099991,00;96250000,00;;;;;
2009;MUNICIPALIDAD DE BAGACES;180245650,18;22442928,55;15089933,66;;52869479,00;820000,00;5950695,56;2066500,00;;686000,00;19176345,00;106183583,00;472210,30;48479362,00;;0,00;
2009;MUNICIPALIDAD DE BARVA;147679818,70;10671738,30;13623746,40;;0,00;0,00;;;;0,00;;0,00;;;0,00;;
2009;MUNICIPALIDAD DE BELEN;498638085,22;27801264,78;24890601,60;14007500,57;15058100,00;19856209,10;76655241,61;18112148,16;20660559,68;;5013380,22;15934189,00;36606930,00;313693613,09;313930262,95;0,00;
2009;MUNICIPALIDAD DE BUENOS AIRES;159877369,38;3614875,02;15200765,65;;58566415,15;695050,00;0,00;1635000,00;;4432500,00;97723626,00;234003035,75;480000,00;491295140,32;7355488,00;0,00;
2009;MUNICIPALIDAD DE CARRILLO GUANACASTE;474631962,59;43081036,75;25945920,00;18635573,96;96502076,46;10813731,00;9721005,00;9067266,76;;4773000,00;120662960,78;61228031,45;148266099,86;765405905,13;79762417,50;0,00;
2009;MUNICIPALIDAD DE CARTAGO;1560977044,54;46514932,85;118434566,05;500000,00;39985875,00;17115270,00;18785045,00;31700134,01;0,00;56694202,30;11623599,52;246940436,80;727163377,47;226889729,38;527066240,51;97648603,20;
2009;MUNICIPALIDAD DE CAÑAS;222196456,77;40700583,85;12825000,00;;102662514,55;;11235519,15;6173382,75;6072250,00;3217100,00;18447598,62;228916185,00;53235915,00;44961666,72;0,00;;
2009;MUNICIPALIDAD DE CORREDORES;172994959,20;24861545,32;9223200,00;;20041000,00;1922532,00;136000,00;0,00;;;450427,60;156690828,00;214388445,60;0,00;20580000,00;;
2009;MUNICIPALIDAD DE COTO BRUS;94472907,07;897778,31;5578125,00;;17225400,00;134450,00;0,00;341955,00;;;111239736,00;0,00;;;;0,00;
2009;MUNICIPALIDAD DE CURRIDABAT;907454384,29;8717491,44;31630900,00;8600000,00;10865700,00;539500,00;18894116,00;4649700,00;;0,00;852116,00;0,00;0,00;50427480,00;;;
2009;MUNICIPALIDAD DE DESAMPARADOS;974118749,19;61055611,40;96613384,85;;62418210,79;7702660,00;11158832,45;40575648,53;2871448,04;;256000000,00;39371544,70;104295123,83;817240,20;;136559190,00;
2009;MUNICIPALIDAD DE DOTA;36652979,60;726609,00;2409300,00;;;;;102915,00;;;;0,00;5549566,60;48379838,13;10154337,18;0,00;
2009;MUNICIPALIDAD DE EL GUARCO;142555620,20;5893339,88;13028955,55;;11798150,00;1701125,00;7577438,42;15000,00;0,00;;0,00;6088400,00;24525237,10;202269794,05;14800000,00;35000000,00;
